"","County","Date","Year","taxon_name","mass","sex","tail","wing.chord","anterior.culmen","posterior.culmen","tarsus","Age","mean_trachea_length","trachea.diameter","sample_year","data.origin","NK"
"719","3",0009-11-01,2009,"Antigone canadensis canadensis",2784,"F",157,414,55.7,65,169,"ADULT",NA,NA,9,"NMDGF",NA
"720","2",0009-11-01,2009,"Antigone canadensis canadensis",2941,"M",166,455,56.5,67.5,185,"ADULT",NA,NA,9,"NMDGF",NA
"721","2",0009-11-01,2009,"Antigone canadensis canadensis",3278,"F",172,472,60.6,72.6,184,"ADULT",NA,NA,9,"NMDGF",NA
"722","2",0009-11-01,2009,"Antigone canadensis canadensis",3046,"F",159,435,53.5,69.1,173,"ADULT",NA,NA,9,"NMDGF",NA
"723","2",0009-11-01,2009,"Antigone canadensis canadensis",3459,"F",173,464,60,69.8,191,"ADULT",NA,NA,9,"NMDGF",NA
"724","3",0009-11-01,2009,"Antigone canadensis canadensis",3007,"F",157,460,61.6,72.9,183,"ADULT",NA,NA,9,"NMDGF",NA
"725","2",0009-11-01,2009,"Antigone canadensis canadensis",3703,"M",175,486,65.7,73.4,200,"ADULT",NA,NA,9,"NMDGF",NA
"726","3",0009-11-01,2009,"Antigone canadensis canadensis",2988,"F",180,465,57.2,65,191,"ADULT",NA,NA,9,"NMDGF",NA
"727","3",0009-11-01,2009,"Antigone canadensis canadensis",3551,"F",169,457,61.2,69.3,190,"ADULT",NA,NA,9,"NMDGF",NA
"728","3",0009-11-01,2009,"Antigone canadensis canadensis",3467,"M",163,461,66.3,75.7,205,"ADULT",NA,NA,9,"NMDGF",NA
"729","3",0009-11-01,2009,"Antigone canadensis canadensis",3538,"M",169,474,56.7,67.5,193,"ADULT",NA,NA,9,"NMDGF",NA
"730","3",0009-11-01,2009,"Antigone canadensis canadensis",3404,"M",167,436,63.3,71.9,187,"ADULT",NA,NA,9,"NMDGF",NA
"731","2",0009-11-01,2009,"Antigone canadensis canadensis",3033,"F",161,442,55.7,64.8,180,"ADULT",NA,NA,9,"NMDGF",NA
"732","2",0009-11-01,2009,"Antigone canadensis canadensis",3378,"M",164,479,62.9,73.7,185,"ADULT",NA,NA,9,"NMDGF",NA
"733","2",0009-11-01,2009,"Antigone canadensis canadensis",2921,"F",164,466,60.6,68.8,174,"ADULT",NA,NA,9,"NMDGF",NA
"734","2",0009-11-01,2009,"Antigone canadensis canadensis",3682,"F",160,471,57.3,67.3,201,"ADULT",NA,NA,9,"NMDGF",NA
"735","2",0009-11-21,2009,"Antigone canadensis canadensis",3104,"F",161,425,61.7,70.4,181,"ADULT",NA,NA,9,"NMDGF",NA
"736","3",0009-11-21,2009,"Antigone canadensis canadensis",3169,"F",162,451,57.4,68,175,"ADULT",NA,NA,9,"NMDGF",NA
"737","3",0009-11-21,2009,"Antigone canadensis canadensis",3150,"M",161,461,62.7,72.5,179,"ADULT",NA,NA,9,"NMDGF",NA
"738","3",0009-11-21,2009,"Antigone canadensis canadensis",3066,"F",153,436,54.1,64.3,189,"ADULT",NA,NA,9,"NMDGF",NA
"739","3",0009-11-21,2009,"Antigone canadensis canadensis",3715,"M",172,485,60.7,69.5,195,"ADULT",NA,NA,9,"NMDGF",NA
"740","2",0009-11-21,2009,"Antigone canadensis canadensis",3517,"M",164,440,59.8,71.9,191,"ADULT",NA,NA,9,"NMDGF",NA
"741","2",0009-11-21,2009,"Antigone canadensis canadensis",3178,"F",154,432,57.6,66.2,190,"ADULT",NA,NA,9,"NMDGF",NA
"742","2",0009-11-21,2009,"Antigone canadensis canadensis",3841,"M",164,469,66.7,78,191,"ADULT",NA,NA,9,"NMDGF",NA
"743","3",0009-11-22,2009,"Antigone canadensis canadensis",3916,"M",171,456,60.3,72,191,"ADULT",NA,NA,9,"NMDGF",NA
"744","2",0009-11-22,2009,"Antigone canadensis canadensis",3748,"M",166,464,55,64.8,184,"ADULT",NA,NA,9,"NMDGF",NA
"745","2",0009-11-22,2009,"Antigone canadensis canadensis",3616,"M",179,480,56.9,69.1,184,"ADULT",NA,NA,9,"NMDGF",NA
"746","2",0009-12-04,2009,"Antigone canadensis canadensis",3805,"M",166,484,63.1,73.3,192,"ADULT",NA,NA,9,"NMDGF",NA
"747","2",0009-12-05,2009,"Antigone canadensis canadensis",3535,"M",162,474,61,79.4,198,"ADULT",NA,NA,9,"NMDGF",NA
"748","2",0009-12-05,2009,"Antigone canadensis canadensis",3652,"M",164,467,63,70.8,180,"ADULT",NA,NA,9,"NMDGF",NA
"749","3",0009-12-05,2009,"Antigone canadensis canadensis",3583,"M",162,464,61.5,75.5,182,"ADULT",NA,NA,9,"NMDGF",NA
"750","2",0009-12-05,2009,"Antigone canadensis canadensis",3252,"M",160,469,62.3,75.7,209,"ADULT",NA,NA,9,"NMDGF",NA
"751","2",0009-12-05,2009,"Antigone canadensis canadensis",3418,"M",171,458,61.8,75.1,207,"ADULT",NA,NA,9,"NMDGF",NA
"752","2",0009-12-05,2009,"Antigone canadensis canadensis",3910,"F",182,468,NA,81.3,196,"ADULT",NA,NA,9,"NMDGF",NA
"753","2",0009-12-05,2009,"Antigone canadensis canadensis",3756,"M",171,468,66.5,76.5,192,"ADULT",NA,NA,9,"NMDGF",NA
"754","2",0009-12-05,2009,"Antigone canadensis canadensis",2882,"F",164,442,51.8,61.9,167,"ADULT",NA,NA,9,"NMDGF",NA
"755","2",0009-12-05,2009,"Antigone canadensis canadensis",3430,"M",156,444,62.5,71.8,203,"ADULT",NA,NA,9,"NMDGF",NA
"756","2",0009-12-05,2009,"Antigone canadensis canadensis",3474,"M",171,466,64.8,76.3,192,"ADULT",NA,NA,9,"NMDGF",NA
"757","2",0009-12-05,2009,"Antigone canadensis canadensis",3112,"F",177,477,58.3,67.3,173,"ADULT",NA,NA,9,"NMDGF",NA
"758","2",0009-12-05,2009,"Antigone canadensis canadensis",NA,"M",173,485,68.3,78.4,219,"ADULT",NA,NA,9,"NMDGF",NA
"759","2",0009-12-05,2009,"Antigone canadensis canadensis",2837,"F",164,411,60.2,70.4,159,"ADULT",NA,NA,9,"NMDGF",NA
"760","3",0009-12-05,2009,"Antigone canadensis canadensis",3044,"M",162,428,55.2,66.2,180,"ADULT",NA,NA,9,"NMDGF",NA
"761","2",0009-12-06,2009,"Antigone canadensis canadensis",3128,"F",164,446,61.7,70.2,193,"ADULT",NA,NA,9,"NMDGF",NA
"762","2",0009-12-06,2009,"Antigone canadensis canadensis",3052,"M",165,413,54.2,61.7,186,"ADULT",NA,NA,9,"NMDGF",NA
"763","2",0009-12-06,2009,"Antigone canadensis canadensis",2763,"F",154,432,62.8,76.4,163,"ADULT",NA,NA,9,"NMDGF",NA
"764","2",0009-12-06,2009,"Antigone canadensis canadensis",3168,"F",162,436,61.9,71,185,"ADULT",NA,NA,9,"NMDGF",NA
"765","3",0009-12-06,2009,"Antigone canadensis canadensis",3741,"M",178,463,NA,74.2,186,"ADULT",NA,NA,9,"NMDGF",NA
"766","2",0010-01-09,2010,"Antigone canadensis canadensis",3083,"F",163,447,68.8,78.1,177,"ADULT",NA,NA,10,"NMDGF",NA
"767","2",0010-01-09,2010,"Antigone canadensis canadensis",3559,"M",172,462,62.8,74.1,191,"ADULT",NA,NA,10,"NMDGF",NA
"768","2",0010-01-09,2010,"Antigone canadensis canadensis",3523,"M",173,469,66.2,76.1,194,"ADULT",NA,NA,10,"NMDGF",NA
"769","3",0010-01-09,2010,"Antigone canadensis canadensis",2755,"F",160,443,63,72.3,182,"ADULT",NA,NA,10,"NMDGF",NA
"770","3",0010-01-09,2010,"Antigone canadensis canadensis",2990,"F",158,429,62.3,69.3,189,"ADULT",NA,NA,10,"NMDGF",NA
"771","3",0010-01-09,2010,"Antigone canadensis canadensis",3480,"F",174,456,66.4,75.7,191,"ADULT",NA,NA,10,"NMDGF",NA
"772","3",0010-01-09,2010,"Antigone canadensis canadensis",3318,"M",180,479,58.6,67.7,183,"ADULT",NA,NA,10,"NMDGF",NA
"773","3",0010-01-09,2010,"Antigone canadensis canadensis",3222,"F",176,NA,59.7,69.1,189,"ADULT",NA,NA,10,"NMDGF",NA
"774","3",0010-01-09,2010,"Antigone canadensis canadensis",2981,"F",159,437,55.5,65.5,177,"ADULT",NA,NA,10,"NMDGF",NA
"775","3",0010-01-09,2010,"Antigone canadensis canadensis",3262,"F",159,450,56.4,67,177,"ADULT",NA,NA,10,"NMDGF",NA
"776","3",0010-01-09,2010,"Antigone canadensis canadensis",3106,"F",164,433,60.5,72.1,187,"ADULT",NA,NA,10,"NMDGF",NA
"777","3",0010-01-09,2010,"Antigone canadensis canadensis",3172,"F",168,457,58,68.7,172,"ADULT",NA,NA,10,"NMDGF",NA
"778","3",0010-01-09,2010,"Antigone canadensis canadensis",3101,"F",156,431,55.7,62.4,182,"ADULT",NA,NA,10,"NMDGF",NA
"779","3",0010-01-09,2010,"Antigone canadensis canadensis",NA,"M",165,456,68.4,77.8,196,"ADULT",NA,NA,10,"NMDGF",NA
"780","2",0010-01-10,2010,"Antigone canadensis canadensis",3340,"F",159,441,66.7,75.5,183,"ADULT",NA,NA,10,"NMDGF",NA
"781","3",0010-01-10,2010,"Antigone canadensis canadensis",NA,"M",173,476,60,70.7,204,"ADULT",NA,NA,10,"NMDGF",NA
"782","3",0010-01-10,2010,"Antigone canadensis canadensis",3403,"M",175,448,59.8,71.9,190,"ADULT",NA,NA,10,"NMDGF",NA
