"","PC1","PC2","PC3","PC4","taxon_name","sex","Year","County","sex.ratio","mass","collector","Age"
"1",-3.81464290557459,-0.573633442280119,0.684315518272905,0.00408806486119248,"Antigone canadensis canadensis","F",2010,"SOCORRO",0.545454545454545,3083,"TIM MITCHUSSON","ADULT"
"2",-3.72676023836691,0.305780035655378,0.0692735770603027,-0.0734020334987998,"Antigone canadensis canadensis","M",2010,"SOCORRO",0.545454545454545,3559,"TIM MITCHUSSON","ADULT"
"3",-3.28700498664109,0.270487818690563,0.166874091928846,0.0407965580614616,"Antigone canadensis canadensis","M",2010,"SOCORRO",0.545454545454545,3523,"TIM MITCHUSSON","ADULT"
"4",-4.30181947055388,-0.170983635114022,0.178956679522747,0.0110053769910347,"Antigone canadensis canadensis","F",2010,"VALENCIA",0.545454545454545,2755,"TIM MITCHUSSON","ADULT"
"5",-4.51300740342364,-0.337292210634957,-0.344010809258292,0.197352410902532,"Antigone canadensis canadensis","F",2010,"VALENCIA",0.545454545454545,2990,"TIM MITCHUSSON","ADULT"
"6",-3.56572442999948,-0.066175553241782,0.124029596897838,0.068404250944301,"Antigone canadensis canadensis","F",2010,"VALENCIA",0.545454545454545,3480,"TIM MITCHUSSON","ADULT"
"7",-4.14731994122154,1.08748778089246,0.41054307020752,-0.00502176650553235,"Antigone canadensis canadensis","M",2010,"VALENCIA",0.545454545454545,3318,"TIM MITCHUSSON","ADULT"
"8",-5.19014110817533,0.231100896559519,-0.00789953033904564,-0.0871993001799804,"Antigone canadensis canadensis","F",2010,"VALENCIA",0.545454545454545,2981,"TIM MITCHUSSON","ADULT"
"9",-4.88000016963171,0.459314533791691,0.205010553004149,-0.127187743602647,"Antigone canadensis canadensis","F",2010,"VALENCIA",0.545454545454545,3262,"TIM MITCHUSSON","ADULT"
"10",-4.47214226135056,-0.260879825748855,-0.23598093216248,-0.109907568665881,"Antigone canadensis canadensis","F",2010,"VALENCIA",0.545454545454545,3106,"TIM MITCHUSSON","ADULT"
"11",-4.73775437210988,0.467014291105889,0.569739425728495,-0.158247934428594,"Antigone canadensis canadensis","F",2010,"VALENCIA",0.545454545454545,3172,"TIM MITCHUSSON","ADULT"
"12",-5.28457465301794,0.210360626936154,-0.318559381945497,0.150248489988555,"Antigone canadensis canadensis","F",2010,"VALENCIA",0.545454545454545,3101,"TIM MITCHUSSON","ADULT"
"13",-3.25301690511048,-0.198743334080741,0.00637372843113509,0.0978552168777858,"Antigone canadensis canadensis","M",2010,"VALENCIA",0.545454545454545,NA,"TIM MITCHUSSON","ADULT"
"14",0.714989156091846,0.945572134783333,0.467407311620763,0.0667709035450723,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,6341,"TIM MITCHUSSON","ADULT"
"15",0.907778150990128,0.167794752332988,0.628930078474724,0.0766359627644673,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,5419,"TIM MITCHUSSON","ADULT"
"16",2.02852047113595,-0.0235425843029161,0.0483548783021002,-0.0303088806074447,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,5988,"TIM MITCHUSSON","ADULT"
"17",1.85227017325644,0.0276787753927154,0.000667730783569713,-0.0978106924234066,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,6324,"TIM MITCHUSSON","ADULT"
"18",-0.0384344563261595,0.0446993895956167,0.0190182822584537,-0.179192781612451,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,4778,"TIM MITCHUSSON","ADULT"
"19",1.49274418139599,0.0510412065704829,0.00170631649138825,0.180857712569588,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,5742,"TIM MITCHUSSON","ADULT"
"20",0.299784026172846,-0.634006631814475,-0.730184826220679,-0.086192400533073,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,4396,"TIM MITCHUSSON","ADULT"
